BAS date epoch year locations length length_sigma transverse transverse_sigma horizontal horizonntal_sigma
BAS_LCL: 07SEP04XA EPOCH: 2007.6775 NYALES20/WETTZELL 3283002128.92 0.97 -1.09 0.89 10.94 3.01
BAS_LCL: 07SEP10XA EPOCH: 2007.69393 NYALES20/WETTZELL 3283002124.73 1.03 -1.32 1.64 -5.68 3.16
BAS_LCL: 07SEP12XA EPOCH: 2007.69952 NYALES20/WETTZELL 3283002125.7 0.79 -0.43 1.97 3.46 2.75
BAS_LCL: 07SEP17XA EPOCH: 2007.71309 NYALES20/WETTZELL 3283002124.71 1.12 2.05 0.94 -4.56 3.44
BAS_LCL: 07SEP24XA EPOCH: 2007.73226 NYALES20/WETTZELL 3283002126.27 1.07 4.88 1.17 3.26 3.63
BAS_LCL: 07OCT01XA EPOCH: 2007.75143 NYALES20/WETTZELL 3283002126.75 1.91 -1.66 1.34 0.04 5.65
BAS_LCL: 07NOV12XA EPOCH: 2007.86641 NYALES20/WETTZELL 3283002123.75 2.04 -4.00 1.43 -10.68 5.44
BAS_LCL: 07NOV19XA EPOCH: 2007.88558 NYALES20/WETTZELL 3283002131.67 1.22 0.12 0.89 6.97 3.25
BAS_LCL: 07NOV22XA EPOCH: 2007.89322 NYALES20/WETTZELL 3283002129.22 1.99 0.20 2.94 27.35 9.61
BAS_LCL: 07NOV26XA EPOCH: 2007.90474 NYALES20/WETTZELL 3283002125.89 1.24 -2.67 0.89 14.57 2.99
BAS_LCL: 07NOV27XH EPOCH: 2007.90753 NYALES20/WETTZELL 3283002123.04 1.83 -1.00 1.47 -11.35 5.58
BAS_LCL: 07NOV28XA EPOCH: 2007.91044 NYALES20/WETTZELL 3283002125.66 1.25 -6.81 4.69 12.98 9.8
BAS_LCL: 07DEC03XA EPOCH: 2007.92391 NYALES20/WETTZELL 3283002128.73 1.60 -0.77 1.14 18.45 4.42
BAS_LCL: 07DEC05XA EPOCH: 2007.9295 NYALES20/WETTZELL 3283002127.03 2.64 7.10 1.99 -17.12 6.43
BAS_LCL: 07DEC10XA EPOCH: 2007.94307 NYALES20/WETTZELL 3283002124.28 0.99 0.46 0.82 0.25 2.81
BAS_LCL: 07DEC12XA EPOCH: 2007.94866 NYALES20/WETTZELL 3283002117.9 0.86 -4.36 1.21 -8.24 2.8
BAS_LCL: 07DEC17XA EPOCH: 2007.96224 NYALES20/WETTZELL 3283002123.28 1.41 -1.00 0.93 -4.56 3.72
BAS_LCL: 08JAN07XA EPOCH: 2008.01973 NYALES20/WETTZELL 3283002127.12 5.03 3.44 3.54 10.98 13.16
BAS_LCL: 08JAN14XA EPOCH: 2008.0389 NYALES20/WETTZELL 3283002117.21 7.78 -11.69 5.18 -9.65 28.75
BAS_LCL: 08JAN16XA EPOCH: 2008.04449 NYALES20/WETTZELL 3283002105.55 12.76 -11.04 7.00 -5.07 33.65
BAS_LCL: 08JAN22XA EPOCH: 2008.0608 NYALES20/WETTZELL 3283002117.38 9.04 -5.93 4.60 14.17 24.27
BAS_LCL: 08JAN28XA EPOCH: 2008.07723 NYALES20/WETTZELL 3283002122.66 6.47 -4.44 3.10 7.06 16.07
BAS_LCL: 08FEB04XA EPOCH: 2008.09639 NYALES20/WETTZELL 3283002125.0 8.25 -0.98 4.32 4.05 20.03
BAS_LCL: 08FEB05XH EPOCH: 2008.09918 NYALES20/WETTZELL 3283002081.76 21.51 2.27 11.39 -123.81 75.14
BAS_LCL: 08FEB19XA EPOCH: 2008.13746 NYALES20/WETTZELL 3283002125.79 1.09 -0.22 1.53 8.45 3.7
BAS_LCL: 08FEB20XA EPOCH: 2008.14031 NYALES20/WETTZELL 3283002124.91 1.01 0.45 1.36 2.56 3.21
BAS_LCL: 08FEB21XE EPOCH: 2008.14311 NYALES20/WETTZELL 3283002132.75 1.29 0.29 1.42 18.64 4.97
BAS_LCL: 08FEB25XA EPOCH: 2008.15389 NYALES20/WETTZELL 3283002125.16 0.94 -2.44 0.85 7.78 2.72
BAS_LCL: 08MAR03XA EPOCH: 2008.17305 NYALES20/WETTZELL 3283002122.57 0.72 -0.76 0.63 2.15 2.16
BAS_LCL: 08MAR06XE EPOCH: 2008.18144 NYALES20/WETTZELL 3283002125.87 1.31 -1.42 2.65 8.95 5.42
BAS_LCL: 08MAR17XA EPOCH: 2008.21138 NYALES20/WETTZELL 3283002124.84 0.76 0.57 0.75 -1.95 2.19
BAS_LCL: 08MAR25XA EPOCH: 2008.23329 NYALES20/WETTZELL 3283002126.69 1.04 0.89 0.86 4.79 2.96
BAS_LCL: 08MAR31XA EPOCH: 2008.24971 NYALES20/WETTZELL 3283002123.4 1.31 -0.34 0.91 10.42 3.3
BAS_LCL: 08APR02XA EPOCH: 2008.25525 NYALES20/WETTZELL 3283002126.05 4.26 -8.39 2.99 -0.13 11.18
BAS_LCL: 08APR07XA EPOCH: 2008.26888 NYALES20/WETTZELL 3283002122.52 1.07 0.04 0.78 2.91 2.96
BAS_LCL: 08APR09XA EPOCH: 2008.27447 NYALES20/WETTZELL 3283002118.92 1.51 -2.29 1.48 0.94 4.25
BAS_LCL: 08APR14XA EPOCH: 2008.28804 NYALES20/WETTZELL 3283002122.26 1.17 -2.21 0.81 10.07 3.22
BAS_LCL: 08APR28XA EPOCH: 2008.32637 NYALES20/WETTZELL 3283002125.69 2.14 -3.52 1.66 5.92 5.83
BAS_LCL: 08MAY05XA EPOCH: 2008.34554 NYALES20/WETTZELL 3283002125.98 1.60 1.14 1.38 16.65 4.72
BAS_LCL: 08MAY14XA EPOCH: 2008.37029 NYALES20/WETTZELL 3283002121.84 2.19 1.94 1.99 8.74 6.4
BAS_LCL: 08MAY21XA EPOCH: 2008.38946 NYALES20/WETTZELL 3283002123.6 1.28 0.74 1.91 -0.10 2.34
BAS_LCL: 08MAY26XA EPOCH: 2008.40245 NYALES20/WETTZELL 3283002125.48 2.06 0.32 1.83 -2.48 3.53
BAS_LCL: 08MAY27XA EPOCH: 2008.40577 NYALES20/WETTZELL 3283002125.53 2.27 5.07 1.74 4.22 6.43
BAS_LCL: 08JUN02XA EPOCH: 2008.4222 NYALES20/WETTZELL 3283002128.74 1.08 -0.42 0.93 5.83 3.1
BAS_LCL: 08JUN05XE EPOCH: 2008.43058 NYALES20/WETTZELL 3283002126.26 1.45 0.67 1.63 10.10 4.25
BAS_LCL: 08JUN09XA EPOCH: 2008.44136 NYALES20/WETTZELL 3283002126.93 1.60 2.97 1.65 18.76 4.95
BAS_LCL: 08JUN16XA EPOCH: 2008.46053 NYALES20/WETTZELL 3283002127.43 1.03 0.50 1.22 -2.06 3.14
BAS_LCL: 08JUN23XA EPOCH: 2008.47969 NYALES20/WETTZELL 3283002116.73 2.62 -4.90 2.53 -5.37 7.46
BAS_LCL: 08JUN24XH EPOCH: 2008.48248 NYALES20/WETTZELL 3283002126.17 2.01 0.52 1.86 -6.76 6.45
BAS_LCL: 08JUN25XA EPOCH: 2008.48528 NYALES20/WETTZELL 3283002122.85 3.99 5.15 2.96 0.49 11.52
BAS_LCL: 08JUN30XA EPOCH: 2008.49886 NYALES20/WETTZELL 3283002128.21 2.58 3.06 1.64 -6.48 7.3
BAS_LCL: 08JUL07XA EPOCH: 2008.51802 NYALES20/WETTZELL 3283002128.64 1.38 3.19 1.79 2.14 4.59
BAS_LCL: 08JUL09XA EPOCH: 2008.52361 NYALES20/WETTZELL 3283002134.14 2.79 -3.11 2.01 -6.92 7.91
BAS_LCL: 08JUL14XA EPOCH: 2008.53719 NYALES20/WETTZELL 3283002125.25 1.89 -4.52 1.58 -1.93 5.22
BAS_LCL: 08JUL16XA EPOCH: 2008.54278 NYALES20/WETTZELL 3283002132.93 3.15 8.75 3.83 -26.65 12.09
BAS_LCL: 08JUL21XA EPOCH: 2008.55635 NYALES20/WETTZELL 3283002128.01 2.15 -1.09 1.51 12.85 5.79
BAS_LCL: 08JUL28XA EPOCH: 2008.57552 NYALES20/WETTZELL 3283002128.01 1.35 0.39 1.09 2.54 3.91
BAS_LCL: 08AUG12XA EPOCH: 2008.61464 NYALES20/WETTZELL 3283002126.83 0.83 4.07 0.72 -6.13 2.57
BAS_LCL: 08AUG13XA EPOCH: 2008.61739 NYALES20/WETTZELL 3283002129.41 0.82 -1.27 0.66 -7.63 2.45
BAS_LCL: 08AUG14XA EPOCH: 2008.62012 NYALES20/WETTZELL 3283002129.15 0.74 2.05 0.62 -9.70 2.12
BAS_LCL: 08AUG15XA EPOCH: 2008.62286 NYALES20/WETTZELL 3283002128.82 0.75 2.83 0.65 3.46 2.22
BAS_LCL: 08AUG16XA EPOCH: 2008.6256 NYALES20/WETTZELL 3283002132.87 0.73 2.39 0.55 3.67 2.23
BAS_LCL: 08AUG17XA EPOCH: 2008.62834 NYALES20/WETTZELL 3283002129.37 0.74 3.56 0.58 6.10 2.19
BAS_LCL: 08AUG18XA EPOCH: 2008.63108 NYALES20/WETTZELL 3283002129.72 0.84 2.41 0.89 9.55 2.54
BAS_LCL: 08AUG19XA EPOCH: 2008.63381 NYALES20/WETTZELL 3283002129.42 0.81 2.24 0.66 -5.57 2.44
BAS_LCL: 08AUG20XA EPOCH: 2008.63655 NYALES20/WETTZELL 3283002128.86 0.85 1.58 0.66 0.32 2.53
BAS_LCL: 08AUG21XA EPOCH: 2008.63929 NYALES20/WETTZELL 3283002132.71 0.81 3.10 0.65 15.39 2.35
BAS_LCL: 08AUG22XA EPOCH: 2008.64203 NYALES20/WETTZELL 3283002128.07 0.73 -1.50 0.60 6.15 2.14
BAS_LCL: 08AUG23XA EPOCH: 2008.64476 NYALES20/WETTZELL 3283002130.55 0.79 1.77 0.61 16.47 2.27
BAS_LCL: 08AUG24XA EPOCH: 2008.6475 NYALES20/WETTZELL 3283002129.98 0.70 2.11 0.60 7.15 2.13
BAS_LCL: 08AUG25XA EPOCH: 2008.65024 NYALES20/WETTZELL 3283002129.34 0.68 2.56 0.59 5.88 2.02
BAS_LCL: 08AUG26XA EPOCH: 2008.65298 NYALES20/WETTZELL 3283002132.43 0.64 1.54 0.55 15.60 1.96
BAS_LCL: 08SEP01XA EPOCH: 2008.67077 NYALES20/WETTZELL 3283002125.68 2.29 -11.75 2.21 -18.40 3.59
BAS_LCL: 08SEP02XA EPOCH: 2008.67408 NYALES20/WETTZELL 3283002132.3 1.18 4.14 1.03 1.22 3.58
BAS_LCL: 08SEP03XA EPOCH: 2008.67693 NYALES20/WETTZELL 3283002128.5 2.19 9.62 1.98 -12.92 6.14
BAS_LCL: 08SEP08XA EPOCH: 2008.69051 NYALES20/WETTZELL 3283002125.96 1.21 4.38 0.98 -4.40 3.58
BAS_LCL: 08SEP10XA EPOCH: 2008.6961 NYALES20/WETTZELL 3283002124.47 2.13 0.08 3.07 -10.87 6.08
BAS_LCL: 08SEP29XA EPOCH: 2008.748 NYALES20/WETTZELL 3283002134.39 4.69 3.98 3.34 7.48 12.32
BAS_LCL: 08OCT02XE EPOCH: 2008.75639 NYALES20/WETTZELL 3283002127.71 2.71 1.77 1.97 12.49 7.85
BAS_LCL: 08OCT06XA EPOCH: 2008.76717 NYALES20/WETTZELL 3283002135.53 6.22 4.66 2.47 10.26 18.59
BAS_LCL: 08OCT07XA EPOCH: 2008.76996 NYALES20/WETTZELL 3283002127.39 5.77 -8.43 6.43 -8.27 5.18
BAS_LCL: 08OCT14XA EPOCH: 2008.78907 NYALES20/WETTZELL 3283002115.03 6.29 0.10 3.41 -46.25 17.19
BAS_LCL: 08NOV10XA EPOCH: 2008.86299 NYALES20/WETTZELL 3283002126.31 3.29 -1.21 1.91 -12.00 10.12
BAS_LCL: 08NOV24XA EPOCH: 2008.90132 NYALES20/WETTZELL 3283002128.33 1.13 -1.86 1.37 8.16 3.65
BAS_LCL: 08NOV27XA EPOCH: 2008.90896 NYALES20/WETTZELL 3283002131.79 2.06 0.85 2.01 11.31 4.12
BAS_LCL: 08DEC01XA EPOCH: 2008.92049 NYALES20/WETTZELL 3283002127.06 1.27 0.21 0.93 9.29 3.84
BAS_LCL: 08DEC02XA EPOCH: 2008.92328 NYALES20/WETTZELL 3283002126.51 2.16 6.84 4.12 14.24 7.6
BAS_LCL: 08DEC09XA EPOCH: 2008.94239 NYALES20/WETTZELL 3283002126.21 2.05 5.72 1.51 2.23 5.64
BAS_LCL: 08DEC15XA EPOCH: 2008.95882 NYALES20/WETTZELL 3283002125.53 1.47 2.52 0.97 13.24 4.42
BAS_LCL: 08DEC16XH EPOCH: 2008.96161 NYALES20/WETTZELL 3283002124.93 2.13 -3.39 1.82 3.44 6.25
BAS_LCL: 08DEC17XA EPOCH: 2008.96441 NYALES20/WETTZELL 3283002128.88 1.76 4.60 1.36 4.71 4.83
BAS_LCL: 08DEC22XA EPOCH: 2008.97798 NYALES20/WETTZELL 3283002126.83 1.87 3.41 1.39 3.57 5.55
BAS_LCL: 08DEC29XA EPOCH: 2008.99714 NYALES20/WETTZELL 3283002128.47 1.47 5.34 1.38 -1.28 4.39
BAS_LCL: 09JAN05XA EPOCH: 2009.01631 NYALES20/WETTZELL 3283002125.44 1.81 3.89 1.41 2.85 5.37
BAS_LCL: 09JAN12XA EPOCH: 2009.03547 NYALES20/WETTZELL 3283002125.06 1.46 -2.25 1.31 -1.59 4.61
BAS_LCL: 09JAN13XA EPOCH: 2009.03827 NYALES20/WETTZELL 3283002129.17 2.67 2.83 3.97 1.24 9.17
BAS_LCL: 09JAN20XA EPOCH: 2009.05738 NYALES20/WETTZELL 3283002128.84 1.64 1.94 1.47 5.29 6.04
BAS_LCL: 09JAN21XA EPOCH: 2009.06023 NYALES20/WETTZELL 3283002124.05 1.28 0.54 1.08 0.23 3.57
BAS_LCL: 09JAN22XE EPOCH: 2009.06303 NYALES20/WETTZELL 3283002125.52 1.07 -1.16 1.35 10.10 3.33
BAS_LCL: 09JAN26XA EPOCH: 2009.07381 NYALES20/WETTZELL 3283002127.52 1.33 -2.92 2.55 -0.26 6.06
BAS_LCL: 09FEB02XA EPOCH: 2009.09297 NYALES20/WETTZELL 3283002124.72 1.20 3.67 1.19 3.20 3.97
BAS_LCL: 09FEB09XA EPOCH: 2009.11213 NYALES20/WETTZELL 3283002128.27 1.54 -0.14 2.14 11.98 4.93
BAS_LCL: 09FEB17XA EPOCH: 2009.13404 NYALES20/WETTZELL 3283002124.99 1.35 2.01 1.22 10.62 4.22
BAS_LCL: 09FEB23XA EPOCH: 2009.15041 NYALES20/WETTZELL 3283002126.09 2.53 -1.82 2.55 2.11 4.47
BAS_LCL: 09FEB24XA EPOCH: 2009.1532 NYALES20/WETTZELL 3283002126.46 1.48 14.11 16.80 12.90 12.19
BAS_LCL: 09FEB26XE EPOCH: 2009.15885 NYALES20/WETTZELL 3283002125.18 1.84 -1.06 1.78 -4.53 5.37
BAS_LCL: 09MAR02XA EPOCH: 2009.16963 NYALES20/WETTZELL 3283002126.29 1.55 2.10 1.36 0.09 4.07
BAS_LCL: 09MAR03XA EPOCH: 2009.17243 NYALES20/WETTZELL 3283002125.98 2.52 -4.11 2.84 16.49 7.32
BAS_LCL: 09MAR16XA EPOCH: 2009.20796 NYALES20/WETTZELL 3283002123.64 0.91 2.15 0.92 11.70 2.5
BAS_LCL: 09MAR19XE EPOCH: 2009.21634 NYALES20/WETTZELL 3283002118.44 1.17 -0.85 1.36 10.95 3.92
BAS_LCL: 09MAR23XA EPOCH: 2009.22713 NYALES20/WETTZELL 3283002124.54 1.30 0.38 1.29 -2.58 3.84
BAS_LCL: 09MAR30XA EPOCH: 2009.24629 NYALES20/WETTZELL 3283002126.61 0.68 1.23 1.09 5.22 2.48
BAS_LCL: 09APR02XE EPOCH: 2009.25467 NYALES20/WETTZELL 3283002126.7 1.39 -0.43 1.95 15.60 4.43
BAS_LCL: 09APR06XA EPOCH: 2009.26545 NYALES20/WETTZELL 3283002124.99 1.75 0.80 1.50 -8.04 4.78
BAS_LCL: 09APR14XA EPOCH: 2009.28736 NYALES20/WETTZELL 3283002123.1 1.25 -2.67 2.17 -6.73 3.88
BAS_LCL: 09APR15XA EPOCH: 2009.29021 NYALES20/WETTZELL 3283002128.32 2.27 6.68 1.86 12.25 6.67
BAS_LCL: 09APR20XA EPOCH: 2009.30379 NYALES20/WETTZELL 3283002127.46 1.47 4.06 1.24 10.44 4.28
BAS_LCL: 09APR21XA EPOCH: 2009.30658 NYALES20/WETTZELL 3283002126.78 1.60 5.20 1.30 3.21 4.24
BAS_LCL: 09APR27XA EPOCH: 2009.32295 NYALES20/WETTZELL 3283002126.11 0.97 2.46 1.59 0.82 3.28
BAS_LCL: 09APR29XE EPOCH: 2009.32859 NYALES20/WETTZELL 3283002123.9 1.17 4.29 1.82 2.76 3.8
BAS_LCL: 09MAY04XA EPOCH: 2009.34212 NYALES20/WETTZELL 3283002125.91 1.10 -0.73 1.98 9.15 4.27
BAS_LCL: 09MAY11XA EPOCH: 2009.36128 NYALES20/WETTZELL 3283002122.89 1.02 3.60 1.05 -11.99 3.03
BAS_LCL: 09MAY13XA EPOCH: 2009.36687 NYALES20/WETTZELL 3283002126.2 1.65 6.36 1.33 -12.88 4.23
BAS_LCL: 09MAY18XA EPOCH: 2009.38045 NYALES20/WETTZELL 3283002124.11 1.50 4.40 1.17 -2.13 3.45
BAS_LCL: 09MAY26XA EPOCH: 2009.40235 NYALES20/WETTZELL 3283002127.54 1.12 0.86 0.98 -2.79 3.29
BAS_LCL: 09MAY28XE EPOCH: 2009.40799 NYALES20/WETTZELL 3283002130.4 2.05 4.50 1.69 3.68 5.47
BAS_LCL: 09JUN02XA EPOCH: 2009.42151 NYALES20/WETTZELL 3283002122.25 1.50 -2.83 1.29 -18.18 4.48
BAS_LCL: 09JUN04XE EPOCH: 2009.42716 NYALES20/WETTZELL 3283002106.56 1.67 -3.99 1.69 -39.89 4.92
BAS_LCL: 09JUN08XA EPOCH: 2009.43794 NYALES20/WETTZELL 3283002125.9 1.01 10.65 1.63 -7.82 3.2
BAS_LCL: 09JUN10XE EPOCH: 2009.44359 NYALES20/WETTZELL 3283002129.42 1.30 2.28 1.22 -16.32 4.02
BAS_LCL: 09JUN15XA EPOCH: 2009.4571 NYALES20/WETTZELL 3283002126.56 1.77 1.58 1.50 0.33 5.51
BAS_LCL: 09JUN18XE EPOCH: 2009.46549 NYALES20/WETTZELL 3283002127.75 1.68 -0.99 1.52 9.59 4.83
BAS_LCL: 09JUN22XA EPOCH: 2009.47627 NYALES20/WETTZELL 3283002122.63 1.49 -1.07 1.25 5.36 4.26
BAS_LCL: 09JUN29XA EPOCH: 2009.49543 NYALES20/WETTZELL 3283002120.09 1.56 -3.72 1.34 11.85 4.42
BAS_LCL: 09JUL06XA EPOCH: 2009.5146 NYALES20/WETTZELL 3283002125.24 1.20 -2.26 1.18 6.89 3.76
BAS_LCL: 09JUL09XE EPOCH: 2009.52298 NYALES20/WETTZELL 3283002126.59 1.87 5.17 3.10 5.76 5.89
BAS_LCL: 09JUL16XE EPOCH: 2009.54215 NYALES20/WETTZELL 3283002131.33 1.37 2.78 1.88 2.87 4.74
BAS_LCL: 09JUL20XA EPOCH: 2009.55236 NYALES20/WETTZELL 3283002130.54 2.05 1.41 1.44 5.30 4.28
BAS_LCL: 09JUL27XA EPOCH: 2009.57209 NYALES20/WETTZELL 3283002127.64 1.58 1.86 1.48 0.12 4.95
BAS_LCL: 09JUL29XA EPOCH: 2009.57769 NYALES20/WETTZELL 3283002126.41 1.89 -2.54 1.56 -0.15 4.96
BAS_LCL: 09AUG17XA EPOCH: 2009.62959 NYALES20/WETTZELL 3283002130.58 2.00 1.77 1.58 19.28 5.91
BAS_LCL: 09AUG24XA EPOCH: 2009.64876 NYALES20/WETTZELL 3283002125.92 1.01 4.58 1.54 7.89 2.81
BAS_LCL: 09AUG31XA EPOCH: 2009.66792 NYALES20/WETTZELL 3283002129.44 1.37 1.64 1.47 -22.57 3.87
BAS_LCL: 09SEP08XA EPOCH: 2009.68982 NYALES20/WETTZELL 3283002128.54 1.49 6.24 1.34 8.39 4.88
BAS_LCL: 09SEP14XA EPOCH: 2009.70625 NYALES20/WETTZELL 3283002130.35 1.44 6.24 1.32 0.78 4.36
BAS_LCL: 09SEP21XA EPOCH: 2009.72541 NYALES20/WETTZELL 3283002132.21 0.94 2.45 1.53 3.32 3.56
BAS_LCL: 09SEP24XE EPOCH: 2009.7338 NYALES20/WETTZELL 3283002130.78 1.32 0.52 1.15 -1.67 3.85
BAS_LCL: 09SEP28XA EPOCH: 2009.74458 NYALES20/WETTZELL 3283002126.98 1.30 1.08 1.14 0.41 3.72
BAS_LCL: 09OCT05XA EPOCH: 2009.76374 NYALES20/WETTZELL 3283002129.48 1.15 6.59 3.15 -7.65 7.74
BAS_LCL: 09OCT07XA EPOCH: 2009.76934 NYALES20/WETTZELL 3283002127.55 1.57 7.03 1.34 -12.38 4.48
BAS_LCL: 09OCT13XA EPOCH: 2009.78565 NYALES20/WETTZELL 3283002127.16 1.41 1.29 1.39 -8.80 4.08
BAS_LCL: 09OCT15XE EPOCH: 2009.79129 NYALES20/WETTZELL 3283002126.98 1.63 -0.15 1.70 5.14 4.72
BAS_LCL: 09OCT26XA EPOCH: 2009.82124 NYALES20/WETTZELL 3283002126.59 1.03 2.36 1.61 5.36 2.76
BAS_LCL: 09NOV02XA EPOCH: 2009.8404 NYALES20/WETTZELL 3283002127.96 0.95 5.15 2.27 -3.97 3.41
BAS_LCL: 09NOV05XE EPOCH: 2009.84879 NYALES20/WETTZELL 3283002128.61 0.88 1.69 1.21 6.48 2.81
BAS_LCL: 09NOV09XA EPOCH: 2009.85957 NYALES20/WETTZELL 3283002126.22 1.19 0.65 1.86 -1.03 3.92
BAS_LCL: 09NOV16XA EPOCH: 2009.87873 NYALES20/WETTZELL 3283002129.06 1.05 3.68 0.98 -10.44 3.04
BAS_LCL: 09NOV17XH EPOCH: 2009.88153 NYALES20/WETTZELL 3283002120.07 1.98 -2.87 2.04 11.55 6.53
BAS_LCL: 09NOV18XA EPOCH: 2009.88432 NYALES20/WETTZELL 3283002128.42 1.51 -2.11 1.67 -3.29 4.04
BAS_LCL: 09NOV23XA EPOCH: 2009.8979 NYALES20/WETTZELL 3283002127.09 1.00 0.68 0.93 -6.62 3.12
BAS_LCL: 09NOV26XA EPOCH: 2009.90554 NYALES20/WETTZELL 3283002127.29 1.93 3.72 2.37 1.58 5.37
BAS_LCL: 09NOV30XA EPOCH: 2009.91706 NYALES20/WETTZELL 3283002127.67 0.92 2.31 0.77 10.27 2.66
BAS_LCL: 09DEC02XA EPOCH: 2009.92266 NYALES20/WETTZELL 3283002128.8 1.24 3.51 1.27 -2.08 3.36
BAS_LCL: 09DEC07XA EPOCH: 2009.93623 NYALES20/WETTZELL 3283002125.48 1.20 1.53 1.05 8.42 3.3
BAS_LCL: 09DEC14XA EPOCH: 2009.95539 NYALES20/WETTZELL 3283002125.9 0.91 4.10 0.98 3.76 2.78
BAS_LCL: 09DEC21XA EPOCH: 2009.97456 NYALES20/WETTZELL 3283002127.61 0.67 -0.71 0.99 1.89 2.75
BAS_LCL: 09DEC28XA EPOCH: 2009.99372 NYALES20/WETTZELL 3283002126.22 0.77 2.10 0.95 -0.74 2.42
BAS_LCL: 10JAN07XE EPOCH: 2010.02128 NYALES20/WETTZELL 3283002125.95 0.94 0.82 1.82 13.67 2.93
BAS_LCL: 10JAN11XA EPOCH: 2010.03205 NYALES20/WETTZELL 3283002124.87 0.79 3.68 0.91 4.57 2.41
BAS_LCL: 10JAN14XE EPOCH: 2010.04044 NYALES20/WETTZELL 3283002125.56 0.83 1.90 1.07 10.39 2.53
BAS_LCL: 10JAN18XA EPOCH: 2010.05064 NYALES20/WETTZELL 3283002125.44 2.16 -0.65 3.08 7.89 8.01
BAS_LCL: 10JAN19XA EPOCH: 2010.05396 NYALES20/WETTZELL 3283002122.14 1.07 3.59 1.12 3.18 2.97
BAS_LCL: 10JAN25XA EPOCH: 2010.07038 NYALES20/WETTZELL 3283002123.75 0.74 3.26 0.98 4.35 2.15
BAS_LCL: 10FEB01XA EPOCH: 2010.08955 NYALES20/WETTZELL 3283002125.57 1.17 3.43 1.30 9.81 3.08
BAS_LCL: 10FEB08XA EPOCH: 2010.10871 NYALES20/WETTZELL 3283002125.1 0.75 0.13 0.76 7.07 2.02
BAS_LCL: 10FEB16XA EPOCH: 2010.13062 NYALES20/WETTZELL 3283002125.99 0.85 2.13 0.94 6.75 2.43
BAS_LCL: 10FEB18XE EPOCH: 2010.13626 NYALES20/WETTZELL 3283002127.06 0.83 1.13 1.08 11.54 2.6
BAS_LCL: 10FEB22XA EPOCH: 2010.14704 NYALES20/WETTZELL 3283002125.0 1.07 1.99 0.88 6.48 3.0
BAS_LCL: 10MAR01XA EPOCH: 2010.16621 NYALES20/WETTZELL 3283002123.76 0.87 -1.01 0.82 10.43 3.02
BAS_LCL: 10MAR04XE EPOCH: 2010.17459 NYALES20/WETTZELL 3283002124.94 1.00 2.11 1.18 0.93 0.72
BAS_LCL: 10MAR08XA EPOCH: 2010.18537 NYALES20/WETTZELL 3283002126.1 1.24 0.81 1.06 0.05 3.45
BAS_LCL: 10MAR11XE EPOCH: 2010.19376 NYALES20/WETTZELL 3283002124.4 0.88 1.73 0.90 8.39 2.76
BAS_LCL: 10MAR22XA EPOCH: 2010.2237 NYALES20/WETTZELL 3283002122.96 1.19 -2.46 1.28 -3.19 3.46
BAS_LCL: 10APR06XA EPOCH: 2010.26477 NYALES20/WETTZELL 3283002125.63 1.05 -3.81 1.05 -12.10 2.77
BAS_LCL: 10APR12XA EPOCH: 2010.2812 NYALES20/WETTZELL 3283002124.58 1.35 -2.97 2.13 -1.92 3.89
BAS_LCL: 10APR29XE EPOCH: 2010.32791 NYALES20/WETTZELL 3283002122.2 1.15 -5.39 1.61 -4.18 3.68
BAS_LCL: 10MAY03XA EPOCH: 2010.33869 NYALES20/WETTZELL 3283002123.49 1.07 -10.99 1.37 -17.56 3.55
BAS_LCL: 10MAY10XA EPOCH: 2010.35786 NYALES20/WETTZELL 3283002129.52 1.18 -1.76 1.18 -15.04 3.07
BAS_LCL: 10MAY20XE EPOCH: 2010.38541 NYALES20/WETTZELL 3283002127.49 0.99 1.08 1.28 -5.47 3.52
BAS_LCL: 10MAY25XA EPOCH: 2010.39893 NYALES20/WETTZELL 3283002126.18 1.60 2.87 1.38 -9.84 4.52
BAS_LCL: 10JUN03XE EPOCH: 2010.42374 NYALES20/WETTZELL 3283002124.24 1.43 -14.69 1.24 -4.10 4.41
BAS_LCL: 10JUN10XE EPOCH: 2010.4429 NYALES20/WETTZELL 3283002123.23 1.35 -3.43 1.62 -10.21 3.67
BAS_LCL: 10JUN14XA EPOCH: 2010.45368 NYALES20/WETTZELL 3283002128.34 1.15 -3.97 1.38 -22.64 3.35
BAS_LCL: 10JUN21XA EPOCH: 2010.47285 NYALES20/WETTZELL 3283002122.73 1.19 -12.19 1.16 0.75 3.78
BAS_LCL: 10JUN28XA EPOCH: 2010.49201 NYALES20/WETTZELL 3283002126.73 1.49 1.76 1.33 -7.93 4.23
BAS_LCL: 10JUL08XE EPOCH: 2010.51956 NYALES20/WETTZELL 3283002123.73 1.25 -3.93 1.82 -24.61 3.86
BAS_LCL: 10JUL12XA EPOCH: 2010.53034 NYALES20/WETTZELL 3283002123.02 1.43 -0.93 1.41 7.11 4.41
BAS_LCL: 10AUG02XA EPOCH: 2010.58784 NYALES20/WETTZELL 3283002124.93 1.63 5.39 1.90 7.35 5.41
BAS_LCL: 10AUG30XA EPOCH: 2010.6645 NYALES20/WETTZELL 3283002127.77 1.01 -7.97 0.95 -14.36 3.28
BAS_LCL: 10NOV29XA EPOCH: 2010.91364 NYALES20/WETTZELL 3283002138.34 2.67 -9.20 2.18 -44.17 8.54
